geonameid	name	latitude	longitude	country	admin1	admin2	population	elevation	gtopo30	timezone
2850995	Radevormwald	51.2	7.35	DE	Nordrhein-Westfalen		24100		349	Europe/Berlin
2851074	Radeburg	51.2151638155702	13.7281036376953	DE	Sachsen	DE.SN.DR	7812		150	Europe/Berlin
2851077	Radebeul	51.1065399300272	13.6604690551758	DE	Sachsen	DE.SN.DR	32643		118	Europe/Berlin
2851079	Radeberg	51.1166667	13.9166667	DE	Sachsen		18747		250	Europe/Berlin
2851337	Quierschied	49.3166667	7.05	DE	Saarland		14545		297	Europe/Berlin
2851343	Quickborn	53.7333333	9.9	DE	Schleswig-Holstein		20410		26	Europe/Berlin
2851393	Querfurt	51.3833333	11.6	DE	Sachsen-Anhalt		9019		169	Europe/Berlin
2851465	Quedlinburg	51.7833333	11.15	DE	Sachsen-Anhalt		22814		130	Europe/Berlin
2851523	Quakenbrück	52.6833333	7.95	DE	Niedersachsen		12727		25	Europe/Berlin
2851543	Pyrbaum	49.2986111	11.2897222	DE	Bavaria		5836		438	Europe/Berlin
2851567	Putzbrunn	48.0833333	11.7166667	DE	Bavaria		5747		555	Europe/Berlin
2851584	Püttlingen	49.2833333	6.8833333	DE	Saarland		21052		244	Europe/Berlin
2851739	Pullach im Isartal	48.0612167611024	11.5214824676514	DE	Bavaria	DE.BY.OB	8589		575	Europe/Berlin
2851746	Pulheim	51.0	6.8	DE	Nordrhein-Westfalen		53762		49	Europe/Berlin
2851782	Puchheim	48.15	11.35	DE	Bavaria		19357		529	Europe/Berlin
2851826	Prüm	50.2166667	6.4166667	DE	Rheinland-Pfalz		5471		547	Europe/Berlin
2851962	Pritzwalk	53.15	12.1833333	DE	Brandenburg		13485		75	Europe/Berlin
2852101	Prien am Chiemsee	47.8666667	12.3333333	DE	Bavaria		10060		559	Europe/Berlin
2852144	Preußisch Oldendorf	52.3	8.5	DE	Nordrhein-Westfalen		13447		68	Europe/Berlin
2852218	Prenzlau	53.3166667	13.8666667	DE	Brandenburg		20899		34	Europe/Berlin
2852233	Premnitz	52.5333333	12.3333333	DE	Brandenburg		10105		27	Europe/Berlin
2852280	Preetz	54.2333333	10.2833333	DE	Schleswig-Holstein		15768		26	Europe/Berlin
2852422	Pöttmes	48.5833333	11.1	DE	Bavaria		6315		398	Europe/Berlin
2852440	Pottenstein	49.7722222	11.4091667	DE	Bavaria		5501		457	Europe/Berlin
2852458	Potsdam	52.3988578212902	13.0656623840332	DE	Brandenburg		145292		30	Europe/Berlin
2852512	Pößneck	50.7	11.6	DE	Thüringen		13624		230	Europe/Berlin
2852577	Porta Westfalica	52.2166667	8.9333333	DE	Nordrhein-Westfalen		36364		119	Europe/Berlin
2852772	Pommelsbrunn	49.5	11.5166667	DE	Bavaria		5432		471	Europe/Berlin
2852909	Polch	50.3	7.3166667	DE	Rheinland-Pfalz		6590		196	Europe/Berlin
2852939	Poing	48.1666667	11.8166667	DE	Bavaria		11592		531	Europe/Berlin
2853065	Pocking	48.4	13.3166667	DE	Bavaria		14646		323	Europe/Berlin
2853066	Pöcking	47.9666667	11.3	DE	Bavaria		5734		645	Europe/Berlin
2853107	Plüderhausen	48.8	9.6	DE	Baden-Württemberg		9559		333	Europe/Berlin
2853162	Plön	54.1666667	10.4166667	DE	Schleswig-Holstein		13068		24	Europe/Berlin
2853180	Plochingen	48.7166667	9.4166667	DE	Baden-Württemberg		14465		411	Europe/Berlin
2853192	Pliezhausen	48.55	9.2166667	DE	Baden-Württemberg		9618		368	Europe/Berlin
2853209	Plettenberg	51.2166667	7.8833333	DE	Nordrhein-Westfalen		28206		427	Europe/Berlin
2853260	Pleinfeld	49.1	10.9833333	DE	Bavaria		7482		396	Europe/Berlin
2853266	Pleidelsheim	48.9666667	9.2	DE	Baden-Württemberg		6217		201	Europe/Berlin
2853292	Plauen	50.5	12.1333333	DE	Sachsen		69596		363	Europe/Berlin
2853297	Plau	53.45	12.2666667	DE	Mecklenburg-Vorpommern		5883		65	Europe/Berlin
2853310	Plattling	48.7833333	12.8666667	DE	Bavaria		12390		318	Europe/Berlin
2853435	Plankstadt	49.3944444	8.5961111	DE	Baden-Württemberg		9211		105	Europe/Berlin
2853463	Planegg	48.1	11.4166667	DE	Bavaria		10510		558	Europe/Berlin
2853471	Plaidt	50.4	7.4	DE	Rheinland-Pfalz		5797		82	Europe/Berlin
2853572	Pirna	50.9584267233599	13.9370155334473	DE	Sachsen	DE.SN.DR	40322		113	Europe/Berlin
2853574	Pirmasens	49.2	7.6	DE	Rheinland-Pfalz		43582		396	Europe/Berlin
2853658	Pinneberg	53.65	9.8	DE	Schleswig-Holstein		40577		10	Europe/Berlin
2853691	Pilsting	48.7	12.65	DE	Bavaria		6194		342	Europe/Berlin
2853855	Piding	47.7666667	12.9166667	DE	Bavaria		5259		448	Europe/Berlin
2853907	Philippsburg	49.2358333	8.4563889	DE	Baden-Württemberg		12359		99	Europe/Berlin
2853924	Pfungstadt	49.8063889	8.6069444	DE	Hessen		25084		105	Europe/Berlin
2853928	Pfullingen	48.45	9.2333333	DE	Baden-Württemberg		18269		498	Europe/Berlin
2853930	Pfullendorf	47.9166667	9.25	DE	Baden-Württemberg		13258		662	Europe/Berlin
2853949	Pfronten	47.5833333	10.55	DE	Bavaria		7890		860	Europe/Berlin
2853961	Pfreimd	49.4925	12.1794444	DE	Bavaria		5565		376	Europe/Berlin
2853969	Pforzheim	48.8833333	8.7	DE	Baden-Württemberg		119313		349	Europe/Berlin
2854152	Pfedelbach	49.1780556	9.505	DE	Baden-Württemberg		8879		248	Europe/Berlin
2854179	Pfarrkirchen	48.4333333	12.9333333	DE	Bavaria		11894		376	Europe/Berlin
2854252	Pfalzgrafenweiler	48.5166667	8.5666667	DE	Baden-Württemberg		7038		601	Europe/Berlin
2854384	Pfaffenhofen an der Roth	48.35	10.1666667	DE	Bavaria		7158		518	Europe/Berlin
2854386	Pfaffenhofen an der Ilm	48.5333333	11.5166667	DE	Bavaria		23192		458	Europe/Berlin
2854646	Petershausen	48.4	11.4666667	DE	Bavaria		5965		481	Europe/Berlin
2854653	Petershagen	52.5166667	13.7833333	DE	Brandenburg		12931		53	Europe/Berlin
2854655	Petershagen	52.3833333	8.9666667	DE	Nordrhein-Westfalen		27090		42	Europe/Berlin
2854706	Petersberg	50.561868254942	9.71311569213867	DE	Hessen	DE.HE.KS	14571		345	Europe/Berlin
2854737	Petersaurach	49.3	10.75	DE	Bavaria		5116		446	Europe/Berlin
2854848	Perleberg	53.0666667	11.8666667	DE	Brandenburg		13102		39	Europe/Berlin
2854923	Penzberg	47.75	11.3833333	DE	Bavaria		16079		596	Europe/Berlin
2854928	Pentling	48.9833333	12.0666667	DE	Bavaria		5485		410	Europe/Berlin
2854967	Penig	50.9333333	12.7166667	DE	Sachsen		10557		231	Europe/Berlin
2855024	Peitz	51.8666667	14.4166667	DE	Brandenburg		5179		60	Europe/Berlin
2855025	Peiting	47.8	10.9333333	DE	Bavaria		12106		713	Europe/Berlin
2855029	Peißenberg	47.8	11.0666667	DE	Bavaria		12695		598	Europe/Berlin
2855047	Peine	52.3166667	10.2333333	DE	Niedersachsen		49953		66	Europe/Berlin
2855065	Pegnitz	49.7563889	11.545	DE	Bavaria		14279		434	Europe/Berlin
2855243	Pattensen	52.2666667	9.7666667	DE	Niedersachsen		13883		64	Europe/Berlin
2855328	Passau	48.5746479377909	13.4685087203979	DE	Bavaria	DE.BY.NI	50560		309	Europe/Berlin
2855337	Pasewalk	53.5166667	13.9833333	DE	Mecklenburg-Vorpommern		12120		7	Europe/Berlin
2855388	Parsberg	49.1608333	11.7205556	DE	Bavaria		6772		498	Europe/Berlin
2855441	Parchim	53.4333333	11.85	DE	Mecklenburg-Vorpommern		19161		50	Europe/Berlin
2855525	Papenburg	53.0666667	7.4	DE	Niedersachsen		34117		5	Europe/Berlin
2855745	Paderborn	51.7190528115876	8.75438690185547	DE	Nordrhein-Westfalen	DE.NW.DM	142161		119	Europe/Berlin
2855794	Oyten	53.05	9.0166667	DE	Niedersachsen		15286		14	Europe/Berlin
2855859	Overath	50.95	7.3	DE	Nordrhein-Westfalen		27203		110	Europe/Berlin
2855881	Ovelgönne	53.35	8.4	DE	Niedersachsen		5756		3	Europe/Berlin
2855917	Ottweiler	49.4023724831435	7.16325759887695	DE	Saarland	DE.SL.SL	15503		284	Europe/Berlin
2855935	Ottobrunn	48.0666667	11.6833333	DE	Bavaria		19204		556	Europe/Berlin
2855937	Ottobeuren	47.9333333	10.3	DE	Bavaria		8095		671	Europe/Berlin
2855984	Ottersweier	48.6666667	8.1	DE	Baden-Württemberg		6441		137	Europe/Berlin
2856014	Ottersberg	53.1	9.15	DE	Niedersachsen		12205		15	Europe/Berlin
2856024	Otterndorf	53.8	8.9	DE	Niedersachsen		6965		4	Europe/Berlin
2856042	Otterberg	49.5	7.7666667	DE	Rheinland-Pfalz		5215		272	Europe/Berlin
2856107	Ottendorf-Okrilla	51.1833333	13.8333333	DE	Sachsen		10093		180	Europe/Berlin
2856184	Oststeinbek	53.55	10.1666667	DE	Schleswig-Holstein		7858		30	Europe/Berlin
2856193	Ostseebad Kühlungsborn	54.15	11.75	DE	Mecklenburg-Vorpommern		7453		8	Europe/Berlin
2856198	Ostseebad Binz	54.3833333	13.6166667	DE	Mecklenburg-Vorpommern		5531		73	Europe/Berlin
2856207	Östringen	49.22	8.7122222	DE	Baden-Württemberg		12880		186	Europe/Berlin
2856213	Ostrhauderfehn	53.1333333	7.6166667	DE	Niedersachsen		10699		4	Europe/Berlin
2856222	Ostrach	47.95	9.3833333	DE	Baden-Württemberg		6841		613	Europe/Berlin
2856278	Osthofen	49.7077778	8.3288889	DE	Rheinland-Pfalz		8758		90	Europe/Berlin
2856390	Osterrönfeld	54.2833333	9.7	DE	Schleswig-Holstein		5213		7	Europe/Berlin
2856500	Osterholz-Scharmbeck	53.2333333	8.8	DE	Niedersachsen		31405		7	Europe/Berlin
2856530	Osterhofen	48.7	13.0166667	DE	Bavaria		11870		313	Europe/Berlin
2856629	Ostercappeln	52.35	8.2333333	DE	Niedersachsen		9605		95	Europe/Berlin
2856637	Osterburken	49.4305556	9.4238889	DE	Baden-Württemberg		6371		286	Europe/Berlin
2856639	Osterburg	52.7833333	11.7666667	DE	Sachsen-Anhalt		7231		23	Europe/Berlin
2856816	Ostbevern	52.05	7.85	DE	Nordrhein-Westfalen		10644		55	Europe/Berlin
2856883	Osnabrück	52.2666667	8.05	DE	Niedersachsen		166462		65	Europe/Berlin
2856930	Oschersleben	52.0333333	11.25	DE	Sachsen-Anhalt		17900		82	Europe/Berlin
2856944	Oschatz	51.3	13.1166667	DE	Sachsen		16500		149	Europe/Berlin
2857011	Ortenburg	48.55	13.2333333	DE	Bavaria		7317		427	Europe/Berlin
2857012	Ortenberg	50.35	9.05	DE	Hessen		9155		187	Europe/Berlin
2857075	Oerlenbach	50.15	10.1333333	DE	Bavaria		5411		309	Europe/Berlin
2857129	Oranienburg	52.75	13.2333333	DE	Brandenburg		40793		35	Europe/Berlin
2857167	Oppenheim	49.8580556	8.3677778	DE	Rheinland-Pfalz		6789		85	Europe/Berlin
2857291	Olsberg	51.35	8.5	DE	Nordrhein-Westfalen		15814		520	Europe/Berlin
2857306	Olpe	51.0333333	7.85	DE	Nordrhein-Westfalen		25686		356	Europe/Berlin
2857363	Olfen	51.7	7.4	DE	Nordrhein-Westfalen		12133		49	Europe/Berlin
2857451	Oldenburg in Holstein	54.3	10.8833333	DE	Schleswig-Holstein		9940		7	Europe/Berlin
2857458	Oldenburg	53.1666667	8.2	DE	Niedersachsen		159218		10	Europe/Berlin
2857472	Olching	48.2	11.3333333	DE	Bavaria		23978		510	Europe/Berlin
2857481	Olbersdorf	50.8833333	14.7666667	DE	Sachsen		5948		273	Europe/Berlin
2857484	Olbernhau	50.6666667	13.3333333	DE	Sachsen		11162		535	Europe/Berlin
2857565	Öhringen	49.2016667	9.5038889	DE	Baden-Württemberg		22765		249	Europe/Berlin
2857752	Oftersheim	49.3652778	8.5830556	DE	Baden-Württemberg		10100		110	Europe/Berlin
2857798	Offenburg	48.4833333	7.9333333	DE	Baden-Württemberg		59238		156	Europe/Berlin
2857803	Offenbach an der Queich	49.2022222	8.1811111	DE	Rheinland-Pfalz		6097		130	Europe/Berlin
2857807	Offenbach	50.1	8.7666667	DE	Hessen		119192		109	Europe/Berlin
2857847	Oettingen in Bayern	48.95	10.6	DE	Bavaria		5336		417	Europe/Berlin
2857900	Oerlinghausen	51.9545279374521	8.66220474243164	DE	Nordrhein-Westfalen	DE.NW.DM	17403		270	Europe/Berlin
2857904	Oer-Erkenschwick	51.6333333	7.25	DE	Nordrhein-Westfalen		30409		76	Europe/Berlin
2857918	Oelsnitz	50.7166667	12.7	DE	Sachsen		12268		393	Europe/Berlin
2857919	Oelsnitz	50.4166667	12.1666667	DE	Sachsen		12686		428	Europe/Berlin
2857943	Oelde	51.8166667	8.15	DE	Nordrhein-Westfalen		29297		89	Europe/Berlin
2857967	Oedheim	49.2402778	9.2533333	DE	Baden-Württemberg		5921		198	Europe/Berlin
2857970	Oederan	50.8666667	13.1666667	DE	Sachsen		7143		418	Europe/Berlin
2857985	Oebisfelde	52.4333333	10.9833333	DE	Sachsen-Anhalt		7341		62	Europe/Berlin
2858103	Odenthal	51.0333333	7.1166667	DE	Nordrhein-Westfalen		15619		150	Europe/Berlin
2858245	Ochtrup	52.2166667	7.1833333	DE	Nordrhein-Westfalen		19441		60	Europe/Berlin
2858253	Ochtendung	50.35	7.3833333	DE	Rheinland-Pfalz		5207		205	Europe/Berlin
2858326	Ochsenhausen	48.0666667	9.95	DE	Baden-Württemberg		8950		622	Europe/Berlin
2858333	Ochsenfurt	49.65	10.0833333	DE	Bavaria		11492		256	Europe/Berlin
2858417	Obrigheim	49.3519444	9.0908333	DE	Baden-Württemberg		5299		143	Europe/Berlin
2858729	Oberviechtach	49.4666667	12.4166667	DE	Bavaria		5022		568	Europe/Berlin
2858738	Oberursel	50.2	8.5833333	DE	Hessen		42448		183	Europe/Berlin
2858763	Obertshausen	50.0833333	8.85	DE	Hessen		24459		113	Europe/Berlin
2858773	Obertraubling	48.9666667	12.1666667	DE	Bavaria		7037		338	Europe/Berlin
2858787	Oberthulba	50.2	9.9666667	DE	Bavaria		5151		328	Europe/Berlin
2858807	Oberthal	49.5166667	7.1	DE	Saarland		6581		363	Europe/Berlin
2858906	Oberstenfeld	49.0261111	9.3208333	DE	Baden-Württemberg		8046		240	Europe/Berlin
2858964	Oberstdorf	47.4	10.2833333	DE	Bavaria		9788		875	Europe/Berlin
2858966	Oberstaufen	47.55	10.0333333	DE	Bavaria		7190		790	Europe/Berlin
2859147	Oberschleißheim	48.25	11.5666667	DE	Bavaria		11290		486	Europe/Berlin
2859199	Ober-Saulheim	49.8641667	8.1411111	DE	Rheinland-Pfalz		7325		178	Europe/Berlin
2859380	Ober-Ramstadt	49.8336111	8.7519444	DE	Hessen		15367		254	Europe/Berlin
2859532	Obernkirchen	52.2666667	9.1333333	DE	Niedersachsen		10120		147	Europe/Berlin
2859654	Oberndorf	48.2833333	8.5666667	DE	Baden-Württemberg		14740		580	Europe/Berlin
2859675	Obernburg am Main	49.84	9.1413889	DE	Bavaria		8853		121	Europe/Berlin
2859739	Ober-Mörlen	50.3666667	8.7	DE	Hessen		5967		228	Europe/Berlin
2859843	Oberlungwitz	50.7833333	12.7166667	DE	Sachsen		6794		357	Europe/Berlin
2860021	Oberkotzau	50.2666667	11.9333333	DE	Bavaria		5920		541	Europe/Berlin
2860049	Oberkochen	48.7833333	10.1	DE	Baden-Württemberg		8373		652	Europe/Berlin
2860080	Oberkirch	48.5333333	8.0833333	DE	Baden-Württemberg		20375		201	Europe/Berlin
2860400	Oberhausen-Rheinhausen	49.2738889	8.4716667	DE	Baden-Württemberg		9420		100	Europe/Berlin
2860410	Oberhausen	51.4666667	6.85	DE	Nordrhein-Westfalen		219176		41	Europe/Berlin
2860525	Oberhaching	48.0333333	11.6	DE	Bavaria		12470		580	Europe/Berlin
2860540	Obergünzburg	47.85	10.4166667	DE	Bavaria		6424		771	Europe/Berlin
2861096	Oberding	48.3166667	11.85	DE	Bavaria		5101		460	Europe/Berlin
2861116	Oberderdingen	49.0655556	8.8030556	DE	Baden-Württemberg		10515		205	Europe/Berlin
2861232	Oberboihingen	48.65	9.3666667	DE	Baden-Württemberg		5435		306	Europe/Berlin
2861402	Oberasbach	49.4333333	10.95	DE	Bavaria		17306		316	Europe/Berlin
2861422	Oberammergau	47.5981186315786	11.0669231414795	DE	Bavaria	DE.BY.OB	5344		874	Europe/Berlin
2861579	Nußloch	49.3238889	8.6955556	DE	Baden-Württemberg		10815		214	Europe/Berlin
2861632	Nürtingen	48.6333333	9.35	DE	Baden-Württemberg		40210		339	Europe/Berlin
2861650	Nürnberg	49.4477778	11.0683333	DE	Bavaria		499237		306	Europe/Berlin
2861671	Nünchritz	51.3	13.4	DE	Sachsen		6846		113	Europe/Berlin
2861677	Nümbrecht	50.9	7.55	DE	Nordrhein-Westfalen		17427		315	Europe/Berlin
2861690	Nufringen	48.6166667	8.8833333	DE	Baden-Württemberg		5249		461	Europe/Berlin
2861733	Nottuln	51.9333333	7.35	DE	Nordrhein-Westfalen		20427		99	Europe/Berlin
2861788	Nossen	51.05	13.3	DE	Sachsen		7588		229	Europe/Berlin
2861801	Nörvenich	50.8	6.65	DE	Nordrhein-Westfalen		11481		125	Europe/Berlin
2861804	Nortorf	54.1666667	9.8666667	DE	Schleswig-Holstein		6396		25	Europe/Berlin
2861814	Northeim	51.7	10.0	DE	Niedersachsen		30894		244	Europe/Berlin
2861817	Nörten-Hardenberg	51.628780334349	9.93593215942383	DE	Niedersachsen	DE.NI.BR	8514		160	Europe/Berlin
2861847	Nordwalde	52.0833333	7.4833333	DE	Nordrhein-Westfalen		9453		50	Europe/Berlin
2861866	Nordstemmen	52.1666667	9.7833333	DE	Niedersachsen		13148		70	Europe/Berlin
2861914	Nördlingen	48.8512183352182	10.4886817932129	DE	Bavaria	DE.BY.SC	19492	430	428	Europe/Berlin
2861923	Nordkirchen	51.7333333	7.5333333	DE	Nordrhein-Westfalen		10231		65	Europe/Berlin
2861934	Nordhorn	52.4333333	7.0833333	DE	Niedersachsen		52803		25	Europe/Berlin
2861939	Nordholz	53.7833333	8.6	DE	Niedersachsen		7616		10	Europe/Berlin
2861973	Nordheim	49.1086111	9.1277778	DE	Baden-Württemberg		7440		200	Europe/Berlin
2861982	Nordhausen	51.5166667	10.8	DE	Thüringen		43912		241	Europe/Berlin
2862026	Norderstedt	53.7	10.0166667	DE	Schleswig-Holstein		71439		35	Europe/Berlin
2862041	Norderney	53.7	7.15	DE	Niedersachsen		5949		-9999	Europe/Berlin
2862104	Nordenham	53.5	8.4833333	DE	Niedersachsen		27714		2	Europe/Berlin
2862118	Norden	53.6	7.2	DE	Niedersachsen		25093		2	Europe/Berlin
2862174	Nonnweiler	49.6166667	6.95	DE	Saarland		9417		505	Europe/Berlin
2862294	Nohfelden	49.5869281459688	7.14282989501953	DE	Saarland	DE.SL.SL	10687		432	Europe/Berlin
2862347	Nittendorf	49.0252778	11.9611111	DE	Bavaria		9226		427	Europe/Berlin
2862348	Nittenau	49.1991667	12.2725	DE	Bavaria		8478		349	Europe/Berlin
2862460	Niesky	51.2924117383057	14.8210716247559	DE	Sachsen	DE.SN.DR	11111		172	Europe/Berlin
2862485	Nierstein	49.8752778	8.3466667	DE	Rheinland-Pfalz		7729		85	Europe/Berlin
2862620	Nienburg	52.6333333	9.2166667	DE	Niedersachsen		32629		29	Europe/Berlin
2862675	Nieheim	51.8	9.1166667	DE	Nordrhein-Westfalen		6961		244	Europe/Berlin
2862698	Niederzier	50.8833333	6.4666667	DE	Nordrhein-Westfalen		14363		113	Europe/Berlin
2862724	Niederwiesa	50.8666667	13.0166667	DE	Sachsen		5221		278	Europe/Berlin
2862733	Niederwerrn	50.0614918976453	10.1826953887939	DE	Bavaria	DE.BY.UF	7974		247	Europe/Berlin
2862831	Niederstetten	49.4	9.9194444	DE	Baden-Württemberg		5496		386	Europe/Berlin
2863014	Nieder-Olm	49.9141667	8.2133333	DE	Rheinland-Pfalz		8511		234	Europe/Berlin
2863046	Niedernhausen	50.15	8.3166667	DE	Hessen		14494		292	Europe/Berlin
2863199	Niederkrüchten	51.2	6.2166667	DE	Nordrhein-Westfalen		15487		49	Europe/Berlin
2863223	Niederkassel	50.8166667	7.0333333	DE	Nordrhein-Westfalen		36480		55	Europe/Berlin
2863240	Nieder-Ingelheim	49.9833333	8.0666667	DE	Rheinland-Pfalz		24596		143	Europe/Berlin
2863401	Niedergörsdorf	51.9833333	13.0	DE	Brandenburg		7197		93	Europe/Berlin
2863441	Niederfischbach	50.85	7.8666667	DE	Rheinland-Pfalz		5035		372	Europe/Berlin
2863457	Niedereschach	48.1333333	8.5333333	DE	Baden-Württemberg		6004		700	Europe/Berlin
2863638	Niederaula	50.8	9.6	DE	Hessen		5526		205	Europe/Berlin
2863652	Aschau im Chiemgau	47.7666667	12.3166667	DE	Bavaria		5410		622	Europe/Berlin
2863685	Niedenstein	51.2333333	9.3166667	DE	Hessen		5702		338	Europe/Berlin
2863696	Niebüll	54.7866315974481	8.82854461669922	DE	Schleswig-Holstein	DE.SH.SH	8752		3	Europe/Berlin
2863711	Nideggen	50.7	6.4833333	DE	Nordrhein-Westfalen		10727		310	Europe/Berlin
2863712	Nidderau	50.25	8.9	DE	Hessen		20090		120	Europe/Berlin
2863716	Nidda	50.4166667	9.0	DE	Hessen		18241		137	Europe/Berlin
2863795	Neu Wulmstorf	53.4666667	9.8	DE	Niedersachsen		20150		7	Europe/Berlin
2863840	Neuwied	50.4333333	7.4666667	DE	Rheinland-Pfalz		66805		65	Europe/Berlin
2863941	Neu-Ulm	48.4	10.0166667	DE	Bavaria		51389		470	Europe/Berlin
2863953	Neutraubling	48.9833333	12.2	DE	Bavaria		12620		327	Europe/Berlin
2864005	Neustrelitz	53.3666667	13.0833333	DE	Mecklenburg-Vorpommern		22291		77	Europe/Berlin
2864034	Neustadt in Holstein	54.1	10.8166667	DE	Schleswig-Holstein		16176		17	Europe/Berlin
2864036	Neustadt-Glewe	53.3784646180589	11.5926361083984	DE	Mecklenburg-Vorpommern	DE.MV.MV	6952		36	Europe/Berlin
2864053	Neustadt bei Coburg	50.3166667	11.1166667	DE	Bavaria		16715		357	Europe/Berlin
2864054	Neustadt an der Weinstraße	49.3566667	8.1377778	DE	Rheinland-Pfalz		53984		135	Europe/Berlin
2864055	Neustadt an der Waldnaab	49.7313889	12.1733333	DE	Bavaria		6153		426	Europe/Berlin
2864056	Neustadt an der Donau	48.8	11.7666667	DE	Bavaria		12899		356	Europe/Berlin
2864057	Neustadt an der Aisch	49.5833333	10.6	DE	Bavaria		12448		302	Europe/Berlin
2864058	Neustadt am Rübenberge	52.5	9.4666667	DE	Niedersachsen		45942		37	Europe/Berlin
2864072	Neustadt	52.15	11.6333333	DE	Sachsen-Anhalt		226851		49	Europe/Berlin
2864089	Neustadt	51.0284400560299	14.2178535461426	DE	Sachsen	DE.SN.DR	10528		343	Europe/Berlin
2864091	Neustadt	50.85	9.1166667	DE	Hessen		9115		258	Europe/Berlin
2864094	Neustadt	50.7333333	11.75	DE	Thüringen		8893		340	Europe/Berlin
2864096	Neustadt	50.6166667	7.4333333	DE	Rheinland-Pfalz		6536		215	Europe/Berlin
2864118	Neuß	51.2	6.6833333	DE	Nordrhein-Westfalen		152457		40	Europe/Berlin
2864276	Neuruppin	52.9333333	12.8	DE	Brandenburg		31901		41	Europe/Berlin
2864303	Neuried	48.0932157871087	11.4656066894531	DE	Bavaria	DE.BY.OB	7469		557	Europe/Berlin
2864387	Neuötting	48.2333333	12.7	DE	Bavaria		8741		411	Europe/Berlin
2864422	Neunkirchen am Main	49.9166667	11.65	DE	Bavaria		7784		382	Europe/Berlin
2864425	Neunkirchen	50.8	8.0	DE	Nordrhein-Westfalen		14225		294	Europe/Berlin
2864435	Neunkirchen	49.35	7.1833333	DE	Saarland		49843		263	Europe/Berlin
2864468	Neunburg vorm Wald	49.3466667	12.3844444	DE	Bavaria		8172		408	Europe/Berlin
2864475	Neumünster	54.0666667	9.9833333	DE	Schleswig-Holstein		78383		23	Europe/Berlin
2864547	Neumarkt-Sankt Veit	48.3666667	12.5	DE	Bavaria		6231		457	Europe/Berlin
2864549	Neumarkt in der Oberpfalz	49.2802778	11.4627778	DE	Bavaria		39557		438	Europe/Berlin
2864577	Neulußheim	49.2980556	8.5183333	DE	Baden-Württemberg		6489		99	Europe/Berlin
2864748	Neukirchen	50.8666667	9.3333333	DE	Hessen		7620		266	Europe/Berlin
2864750	Neukirchen	50.7833333	12.8666667	DE	Sachsen		7517		357	Europe/Berlin
2864771	Neukirch/Lausitz	51.0972697697683	14.3078899383545	DE	Sachsen	DE.SN.DR	5567		320	Europe/Berlin
2864820	Neu Isenburg	50.05	8.7	DE	Hessen		35293		131	Europe/Berlin
2864869	Neuhofen	49.4277778	8.4247222	DE	Rheinland-Pfalz		7326		95	Europe/Berlin
2864936	Neuhof	50.4531322873531	9.61750030517578	DE	Hessen	DE.HE.KS	11422		322	Europe/Berlin
2865086	Neuhausen auf den Fildern	48.6833333	9.2833333	DE	Baden-Württemberg		11462		331	Europe/Berlin
2865104	Neuhausen	48.8	8.7833333	DE	Baden-Württemberg		5475		465	Europe/Berlin
2865155	Neuhaus	50.6833333	10.9333333	DE	Thüringen		6052		478	Europe/Berlin
2865293	Neugersdorf	50.9666667	14.6166667	DE	Sachsen		6260		424	Europe/Berlin
2865341	Neuffen	48.55	9.3666667	DE	Baden-Württemberg		6365		442	Europe/Berlin
2865376	Neufahrn bei Freising	48.3166667	11.6666667	DE	Bavaria		18255		461	Europe/Berlin
2865557	Neuenstein	49.2058333	9.5791667	DE	Baden-Württemberg		6240		293	Europe/Berlin
2865560	Neuenstadt am Kocher	49.2352778	9.3302778	DE	Baden-Württemberg		9312		180	Europe/Berlin
2865592	Neuenrade	51.2833333	7.7833333	DE	Nordrhein-Westfalen		12602		334	Europe/Berlin
2865637	Neuenkirchen	53.0333333	9.7166667	DE	Niedersachsen		5693		77	Europe/Berlin
2865641	Neuenkirchen	52.2447248016297	7.371826171875	DE	Nordrhein-Westfalen	DE.NW.MU	13953		59	Europe/Berlin
2865716	Neuenhagen	52.5333333	13.6833333	DE	Brandenburg		16170		58	Europe/Berlin
2865798	Neuendettelsau	49.2833333	10.7833333	DE	Bavaria		7836		433	Europe/Berlin
2865812	Neuenbürg	48.8333333	8.5833333	DE	Baden-Württemberg		7780		471	Europe/Berlin
2865813	Neuenburg am Rhein	47.8166667	7.5666667	DE	Baden-Württemberg		11682		225	Europe/Berlin
2866022	Neudenau	49.2936111	9.2702778	DE	Baden-Württemberg		5102		229	Europe/Berlin
2866070	Neuburg an der Donau	48.7333333	11.1833333	DE	Bavaria		28370		383	Europe/Berlin
2866086	Neubulach	48.65	8.7	DE	Baden-Württemberg		5540		540	Europe/Berlin
2866135	Neubrandenburg	53.5666667	13.2666667	DE	Mecklenburg-Vorpommern		68082		15	Europe/Berlin
2866174	Neubiberg	48.0833333	11.6833333	DE	Bavaria		12717		552	Europe/Berlin
2866280	Neu-Anspach	50.3166667	8.5	DE	Hessen		15276		323	Europe/Berlin
2866333	Nettetal	51.3166667	6.2833333	DE	Nordrhein-Westfalen		42417		52	Europe/Berlin
2866336	Nettersheim	50.5	6.6333333	DE	Nordrhein-Westfalen		7901		481	Europe/Berlin
2866375	Netphen	50.9166667	8.1	DE	Nordrhein-Westfalen		25163		346	Europe/Berlin
2866473	Nersingen	48.4333333	10.1333333	DE	Bavaria		9177		461	Europe/Berlin
